20111101,08:47:29.548,STELLAR.Console.exe,Main,Information,"datadir /dir:'c:\projects\intrasislinkeddata'"
20111101,08:47:59.282,STELLAR.Console.exe,Main,Information,"cmdfile /cmd:CRMEH_TEST.txt"
20111101,08:47:59.345,STELLAR.Console.exe,Main,Information,"# Test of CRMEH user defined templates"
20111101,08:47:59.360,STELLAR.Console.exe,Main,Information,"#CSV2STG /csv:'CRMEH_GROUPS_TEST.csv' /stg:'CRMEH_GROUPS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_GROUPS_TEST.rdf'"
20111101,08:47:59.360,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_CONTEXTS_TEST.csv' /stg:'CRMEH_CONTEXTS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_CONTEXTS_TEST.rdf'"
20111101,08:48:01.017,STELLAR.Console.exe,Main,Information,"#CSV2STG /csv:'CRMEH_FINDS_TEST.csv' /stg:'CRMEH_FINDS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_FINDS_TEST.rdf'"
20111101,08:48:01.017,STELLAR.Console.exe,Main,Information,"#CSV2STG /csv:'CRMEH_SAMPLES_TEST.csv' /stg:'CRMEH_SAMPLES.stg' /opt:'OPTIONS.csv' /out:'CRMEH_SAMPLES_TEST.rdf'"
20111101,08:48:01.017,STELLAR.Console.exe,Main,Information,"#CSV2STG /csv:'CRMEH_SAMPLE_MEASUREMENTS_TEST.csv' /stg:'CRMEH_SAMPLE_MEASUREMENTS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_SAMPLE_MEASUREMENTS_TEST.rdf'"
20111101,08:48:01.017,STELLAR.Console.exe,Main,Information,"#CSV2STG /csv:'CRMEH_INVESTIGATIONS_TEST.csv' /stg:'CRMEH_INVESTIGATIONS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_INVESTIGATIONS_TEST.rdf'"
20111101,08:48:06.282,STELLAR.Console.exe,Main,Information,"cmdfile /cmd:CRMEH_TEST.txt"
20111101,08:48:06.313,STELLAR.Console.exe,Main,Information,"# Test of CRMEH user defined templates"
