20120315,12:40:29.830,STELLAR.Console.exe,Main,Information,"datadir /dir:'c:\projects\stellar\data\amie2skos'"
20120315,12:40:40.096,STELLAR.Console.exe,Main,Information,"cmdfile /cmd:'amie2skos.txt'"
20120315,12:40:40.127,STELLAR.Console.exe,Main,Information,"# STELLAR command file to convert AMIE data to SKOS RDF using user-defined templates. Call as follows:"
20120315,12:40:40.127,STELLAR.Console.exe,Main,Information,"# datadir /dir:'c:\projects\stellar\data\amie'"
20120315,12:40:40.143,STELLAR.Console.exe,Main,Information,"# cmdfile /cmd:'amie2skos.txt'"
20120315,12:40:40.143,STELLAR.Console.exe,Main,Information,""
20120315,12:40:40.143,STELLAR.Console.exe,Main,Information,""
20120315,12:40:40.143,STELLAR.Console.exe,Main,Information,"# import data files to SQLite database"
20120315,12:40:40.143,STELLAR.Console.exe,Main,Information,"#CSV2DB /db:amie /csv:'classification_groups.csv'"
20120315,12:40:40.143,STELLAR.Console.exe,Main,Information,"#CSV2DB /db:amie /csv:'thesaurus_term_preferences.csv'"
20120315,12:40:40.143,STELLAR.Console.exe,Main,Information,"#CSV2DB /db:amie /csv:'thesaurus_term_relation.csv'"
20120315,12:40:40.158,STELLAR.Console.exe,Main,Information,"#CSV2DB /db:amie /csv:'thesaurus_term_uses.csv'"
20120315,12:40:40.158,STELLAR.Console.exe,Main,Information,"#CSV2DB /db:amie /csv:'thesaurus_terms.csv'"
20120315,12:40:40.158,STELLAR.Console.exe,Main,Information,""
20120315,12:40:40.158,STELLAR.Console.exe,Main,Information,"# export data in form suitable for use in template (could have used SQL2STG for more direct conversion)"
20120315,12:40:40.158,STELLAR.Console.exe,Main,Information,"#SQL2CSV /db:amie /sql:'amie_conceptscheme.sql' /csv:'amie_conceptscheme.csv'"
20120315,12:40:40.158,STELLAR.Console.exe,Main,Information,"#SQL2CSV /db:amie /sql:'amie_topconcept_id.sql' /csv:'amie_topconcept_id.csv'"
20120315,12:40:40.174,STELLAR.Console.exe,Main,Information,"#SQL2CSV /db:amie /sql:'amie_preflabel.sql' /csv:'amie_preflabel.csv'"
20120315,12:40:40.174,STELLAR.Console.exe,Main,Information,"#SQL2CSV /db:amie /sql:'amie_altlabel.sql' /csv:'amie_altlabel.csv'"
20120315,12:40:40.174,STELLAR.Console.exe,Main,Information,"#SQL2CSV /db:amie /sql:'amie_broader_id.sql' /csv:'amie_broader_id.csv'"
20120315,12:40:40.174,STELLAR.Console.exe,Main,Information,"#SQL2CSV /db:amie /sql:'amie_related_id.sql' /csv:'amie_related_id.csv'"
20120315,12:40:40.174,STELLAR.Console.exe,Main,Information,"#SQL2CSV /db:amie /sql:'amie_scopenote.sql' /csv:'amie_scopenote.csv'"
20120315,12:40:40.174,STELLAR.Console.exe,Main,Information,""
20120315,12:40:40.190,STELLAR.Console.exe,Main,Information,"# convert exported data to SKOS RDF"
20120315,12:40:40.190,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'amie_conceptscheme.csv' /stg:'c:\projects\stellar\src\STELLAR.Templates\SKOS_CONCEPTSCHEMES.stg' /opt:'options.csv' /out:'amie_conceptscheme.rdf'"
20120315,12:47:05.596,STELLAR.Console.exe,Main,Information,"datadir /dir:'c:\projects\stellar\data\amie2skos'"
20120315,12:47:17.346,STELLAR.Console.exe,Main,Information,"cmdfile /cmd:'amie2skos.txt'"
20120315,12:47:17.377,STELLAR.Console.exe,Main,Information,"# STELLAR command file to convert AMIE data to SKOS RDF using user-defined templates. Call as follows:"
20120315,12:47:17.377,STELLAR.Console.exe,Main,Information,"# datadir /dir:'c:\projects\stellar\data\amie'"
20120315,12:47:17.377,STELLAR.Console.exe,Main,Information,"# cmdfile /cmd:'amie2skos.txt'"
20120315,12:47:17.377,STELLAR.Console.exe,Main,Information,""
20120315,12:47:17.377,STELLAR.Console.exe,Main,Information,""
20120315,12:47:17.377,STELLAR.Console.exe,Main,Information,"# import data files to SQLite database"
20120315,12:47:17.393,STELLAR.Console.exe,Main,Information,"#CSV2DB /db:amie /csv:'classification_groups.csv'"
20120315,12:47:17.393,STELLAR.Console.exe,Main,Information,"#CSV2DB /db:amie /csv:'thesaurus_term_preferences.csv'"
20120315,12:47:17.393,STELLAR.Console.exe,Main,Information,"#CSV2DB /db:amie /csv:'thesaurus_term_relation.csv'"
20120315,12:47:17.393,STELLAR.Console.exe,Main,Information,"#CSV2DB /db:amie /csv:'thesaurus_term_uses.csv'"
20120315,12:47:17.393,STELLAR.Console.exe,Main,Information,"#CSV2DB /db:amie /csv:'thesaurus_terms.csv'"
20120315,12:47:17.393,STELLAR.Console.exe,Main,Information,""
20120315,12:47:17.393,STELLAR.Console.exe,Main,Information,"# export data in form suitable for use in template (could have used SQL2STG for more direct conversion)"
20120315,12:47:17.408,STELLAR.Console.exe,Main,Information,"#SQL2CSV /db:amie /sql:'amie_conceptscheme.sql' /csv:'amie_conceptscheme.csv'"
