20111031,12:05:01.796,STELLAR.Console.exe,Main,Information,"datadir /dir:'c:\projects\IntrasisLinkedData'"
20111031,12:05:16.359,STELLAR.Console.exe,Main,Information,"cmdfile /cmd:'CRMEH_TEST.txt"
20111031,12:05:16.406,STELLAR.Console.exe,Main,Information,"# Test of CRMEH user defined templates"
20111031,12:05:16.406,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_GROUPS_TEST.csv' /stg:'CRMEH_GROUPS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_GROUPS_TEST.rdf'"
20111031,12:05:18.218,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_CONTEXTS_TEST.csv' /stg:'CRMEH_CONTEXTS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_CONTEXTS_TEST.rdf'"
20111031,12:05:18.656,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_FINDS_TEST.csv' /stg:'CRMEH_FINDS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_FINDS_TEST.rdf'"
20111031,12:05:18.984,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_SAMPLES_TEST.csv' /stg:'CRMEH_SAMPLES.stg' /opt:'OPTIONS.csv' /out:'CRMEH_SAMPLES_TEST.rdf'"
20111031,12:05:19.437,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_SAMPLE_MEASUREMENTS_TEST.csv' /stg:'CRMEH_SAMPLE_MEASUREMENTS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_SAMPLE_MEASUREMENTS_TEST.rdf'"
20111031,12:13:50.593,STELLAR.Console.exe,Main,Information,"cmdfile /cmd:'CRMEH_TEST.txt'"
20111031,12:13:50.609,STELLAR.Console.exe,Main,Information,"# Test of CRMEH user defined templates"
20111031,12:13:50.609,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_GROUPS_TEST.csv' /stg:'CRMEH_GROUPS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_GROUPS_TEST.rdf'"
20111031,12:13:50.765,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_CONTEXTS_TEST.csv' /stg:'CRMEH_CONTEXTS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_CONTEXTS_TEST.rdf'"
20111031,12:13:51.062,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_FINDS_TEST.csv' /stg:'CRMEH_FINDS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_FINDS_TEST.rdf'"
20111031,12:13:51.390,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_SAMPLES_TEST.csv' /stg:'CRMEH_SAMPLES.stg' /opt:'OPTIONS.csv' /out:'CRMEH_SAMPLES_TEST.rdf'"
20111031,12:13:51.702,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_SAMPLE_MEASUREMENTS_TEST.csv' /stg:'CRMEH_SAMPLE_MEASUREMENTS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_SAMPLE_MEASUREMENTS_TEST.rdf'"
20111031,12:16:11.483,STELLAR.Console.exe,Main,Information,"cmdfile /cmd:'CRMEH_TEST.txt'"
20111031,12:16:11.498,STELLAR.Console.exe,Main,Information,"# Test of CRMEH user defined templates"
20111031,12:16:11.498,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_GROUPS_TEST.csv' /stg:'CRMEH_GROUPS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_GROUPS_TEST.rdf'"
20111031,12:16:11.623,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_CONTEXTS_TEST.csv' /stg:'CRMEH_CONTEXTS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_CONTEXTS_TEST.rdf'"
20111031,12:16:11.764,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_FINDS_TEST.csv' /stg:'CRMEH_FINDS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_FINDS_TEST.rdf'"
