20120116,13:54:54.974,STELLAR.Console.exe,Main,Information,"datadir /dir:'c:\projects\stellar\data\nmsi'"
20120116,13:55:05.224,STELLAR.Console.exe,Main,Information,"cmdfile /cmd:commands.txt"
20120116,13:55:05.286,STELLAR.Console.exe,Main,Information,"# Commands to import the raw data files to a STELLAR (SQLITE) database"
20120116,13:55:05.286,STELLAR.Console.exe,Main,Information,"#CSV2DB /csv:'NMSI_object1_20110304.csv' /db:'NMSI' /table:'objects'"
20120116,13:55:05.286,STELLAR.Console.exe,Main,Information,"#CSV2DB /csv:'NMSI_object2_20110304.csv' /db:'NMSI' /table:'objects' /append"
20120116,13:55:05.286,STELLAR.Console.exe,Main,Information,"#CSV2DB /csv:'NMSI_object3_20110304.csv' /db:'NMSI' /table:'objects' /append"
20120116,13:55:05.286,STELLAR.Console.exe,Main,Information,"#CSV2DB /csv:'NMSI_object4_20110304.csv' /db:'NMSI' /table:'objects' /append"
20120116,13:55:05.286,STELLAR.Console.exe,Main,Information,"#CSV2DB /csv:'NMSI_media_20110304.csv' /db:'NMSI' /table:'media'"
20120116,13:55:05.286,STELLAR.Console.exe,Main,Information,"#CSV2DB /csv:'NMSI_events_20110304.csv' /db:'NMSI' /table:'events'"
20120116,13:55:05.286,STELLAR.Console.exe,Main,Information,""
20120116,13:55:05.302,STELLAR.Console.exe,Main,Information,"# Commands to split semicolon delimited fields into separate tables (nested delimiters)"
20120116,13:55:05.302,STELLAR.Console.exe,Main,Information,"DBCOLSPLIT /db:NMSI /table:objects /column:materials /keycolumn:id_number /delimiter:';'"
20120116,13:55:27.692,STELLAR.Console.exe,Main,Information,"DBCOLSPLIT /db:NMSI /table:objects /column:place_made /keycolumn:id_number /delimiter:';'"
20120116,13:55:41.255,STELLAR.Console.exe,Main,Information,""
20120116,13:55:41.270,STELLAR.Console.exe,Main,Information,"# Get data for input to NMW project..."
20120116,13:55:41.270,STELLAR.Console.exe,Main,Information,"SQL2CSV /db:NMSI /sql:NMSI_place_made.sql /csv:NMSI_place_made.csv"
20120116,13:57:11.957,STELLAR.Console.exe,Main,Information,"SQL2CSV /db:NMSI /sql:NMSI_materials.sql /csv:NMSI_materials.csv"
20120116,13:59:00.785,STELLAR.Console.exe,Main,Information,"SQL2CSV /db:NMSI /sql:NMSI_coins.sql /csv:NMSI_coins.csv"
20120116,13:59:01.800,STELLAR.Console.exe,Main,Information,""
20120116,13:59:01.800,STELLAR.Console.exe,Main,Information,"# Extract split data to CSV for review"
20120116,13:59:01.800,STELLAR.Console.exe,Main,Information,"#SQL2CSV /db:NMSI /sql:tmp1.sql"
20120116,13:59:01.816,STELLAR.Console.exe,Main,Information,"#SQL2CSV /db:NMSI /sql:tmp2.sql"
20120116,14:15:01.825,STELLAR.Console.exe,Main,Information,"datadir /dir:'c:\projects\stellar\data\nmsi'"
20120116,14:15:08.966,STELLAR.Console.exe,Main,Information,"cmdfile /cmd:commands.txt"
20120116,14:15:08.997,STELLAR.Console.exe,Main,Information,"# Commands to import the raw data files to a STELLAR (SQLITE) database"
20120116,14:15:08.997,STELLAR.Console.exe,Main,Information,"#CSV2DB /csv:'NMSI_object1_20110304.csv' /db:'NMSI' /table:'objects'"
20120116,14:15:08.997,STELLAR.Console.exe,Main,Information,"#CSV2DB /csv:'NMSI_object2_20110304.csv' /db:'NMSI' /table:'objects' /append"
20120116,14:15:09.013,STELLAR.Console.exe,Main,Information,"#CSV2DB /csv:'NMSI_object3_20110304.csv' /db:'NMSI' /table:'objects' /append"
20120116,14:15:09.013,STELLAR.Console.exe,Main,Information,"#CSV2DB /csv:'NMSI_object4_20110304.csv' /db:'NMSI' /table:'objects' /append"
20120116,14:15:09.013,STELLAR.Console.exe,Main,Information,"#CSV2DB /csv:'NMSI_media_20110304.csv' /db:'NMSI' /table:'media'"
20120116,14:15:09.013,STELLAR.Console.exe,Main,Information,"#CSV2DB /csv:'NMSI_events_20110304.csv' /db:'NMSI' /table:'events'"
20120116,14:15:09.013,STELLAR.Console.exe,Main,Information,""
20120116,14:15:09.013,STELLAR.Console.exe,Main,Information,"# Commands to split semicolon delimited fields into separate tables (nested delimiters)"
20120116,14:15:09.013,STELLAR.Console.exe,Main,Information,"DBCOLSPLIT /db:NMSI /table:objects /column:materials /keycolumn:id_number /delimiter:';'"
20120116,14:15:24.372,STELLAR.Console.exe,Main,Information,"DBCOLSPLIT /db:NMSI /table:objects /column:place_made /keycolumn:id_number /delimiter:';'"
20120116,14:15:34.388,STELLAR.Console.exe,Main,Information,""
20120116,14:15:34.403,STELLAR.Console.exe,Main,Information,"# Get data for input to NMW project..."
20120116,14:15:34.403,STELLAR.Console.exe,Main,Information,"SQL2CSV /db:NMSI /sql:NMSI_place_made.sql /csv:NMSI_place_made.csv"
20120116,14:17:06.080,STELLAR.Console.exe,Main,Information,"SQL2CSV /db:NMSI /sql:NMSI_materials.sql /csv:NMSI_materials.csv"
20120116,14:18:57.493,STELLAR.Console.exe,Main,Information,"SQL2CSV /db:NMSI /sql:NMSI_coins.sql /csv:NMSI_coins.csv"
20120116,14:18:58.384,STELLAR.Console.exe,Main,Information,""
20120116,14:18:58.399,STELLAR.Console.exe,Main,Information,"# Extract split data to CSV for review"
20120116,14:18:58.399,STELLAR.Console.exe,Main,Information,"#SQL2CSV /db:NMSI /sql:tmp1.sql"
20120116,14:18:58.399,STELLAR.Console.exe,Main,Information,"#SQL2CSV /db:NMSI /sql:tmp2.sql"
20120116,14:21:17.220,STELLAR.Console.exe,Main,Information,"datadir /dir:'c:\projects\nmw'"
20120116,14:21:23.438,STELLAR.Console.exe,Main,Information,"cmdfile /cmd:commands.txt"
20120116,14:21:23.470,STELLAR.Console.exe,Main,Information,"#usage: DATADIR /dir:'c:\projects\nmw\' then CMDFILE /cmd:'csv2stg.txt'"
20120116,14:21:23.485,STELLAR.Console.exe,Main,Information,"csv2stg /csv:NMW_OBJECTS_TEST.csv /stg:NMW_OBJECTS.stg /opt:NMW_OPTIONS.csv /out:NMW_OBJECTS_TEST.csv.rdf"
20120116,14:21:25.235,STELLAR.Console.exe,Main,Information,"rdfmerge /rdf:'ecrm_101001.owl;NMW_OBJECTS_TEST.csv.rdf' /out:NMW_OBJECTS_TEST1.csv.rdf"
20120116,14:21:27.626,STELLAR.Console.exe,Main,Information,""
20120116,14:21:27.642,STELLAR.Console.exe,Main,Information,"csv2stg /csv:NMSI_coins.csv /stg:NMW_OBJECTS.stg /opt:NMW_OPTIONS.csv /out:NMSI_coins.csv.rdf"
20120116,14:21:31.861,STELLAR.Console.exe,Main,Information,"csv2stg /csv:NMSI_materials.csv /stg:NMW_OBJECTS.stg /opt:NMW_OPTIONS.csv /out:NMSI_materials.csv.rdf"
20120116,14:21:33.579,STELLAR.Console.exe,Main,Information,"csv2stg /csv:NMSI_place_made.csv /stg:NMW_OBJECTS.stg /opt:NMW_OPTIONS.csv /out:NMSI_place_made.csv.rdf"
20120116,14:21:36.392,STELLAR.Console.exe,Main,Information,"rdfmerge /rdf:'NMSI_coins.csv.rdf;NMSI_materials.csv.rdf;NMSI_place_made.csv.rdf' /out:NMSI_COINDATA.csv.rdf"
