20111027,14:52:45.066,STELLAR.Console.exe,Main,Information,"datadir /dir:'c:\projects\intrasislinkeddata'"
20111027,14:53:00.284,STELLAR.Console.exe,Main,Information,"cmdfile /cmd:'CRMEH_TEST.txt'"
20111027,14:53:00.316,STELLAR.Console.exe,Main,Information,"# Test of CRMEH user defined templates"
20111027,14:53:00.331,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_GROUPS_TEST.csv' /stg:'CRMEH_GROUPS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_GROUPS_TEST.rdf'"
20111027,14:53:54.050,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_CONTEXTS_TEST.csv' /stg:'CRMEH_CONTEXTS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_CONTEXTS_TEST.rdf'"
20111027,14:54:46.425,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_FINDS_TEST.csv' /stg:'CRMEH_FINDS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_FINDS_TEST.rdf'"
20111027,14:55:40.159,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_SAMPLES_TEST.csv' /stg:'CRMEH_SAMPLES.stg' /opt:'OPTIONS.csv' /out:'CRMEH_SAMPLES_TEST.rdf'"
20111027,14:56:31.613,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_SAMPLE_MEASUREMENTS_TEST.csv' /stg:'CRMEH_SAMPLE_MEASUREMENTS.stg' /opt:'OPTIONS.csv' /out:'CRMEH_SAMPLE_MEASUREMENTS_TEST.rdf'"
20111027,14:57:33.222,STELLAR.Console.exe,Main,Information,"DATADIR /DIR:'C:\PROJECTS\instrasislinkeddata'"
20111027,14:57:38.847,STELLAR.Console.exe,Main,Information,"DATADIR /DIR:'C:\PROJECTS\intrasislinkeddata'"
20111027,14:58:28.988,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'TEST_CRMEH_GROUPS.csv' /stg:CRMEH_GROUPS.stg"
20111027,14:59:01.456,STELLAR.Console.exe,Main,Information,"CSV2STG /csv:'CRMEH_GROUPS_TEST.csv' /stg:CRMEH_GROUPS.stg"
20111027,15:06:47.581,STELLAR.Console.exe,Main,Information,"datadir /dir:'c:\projects\intrasislinkeddata'"
20111027,15:07:26.550,STELLAR.Console.exe,Main,Information,"csv2stg /csv:CRMEH_GROUPS_TEST.csv /stg:CRMEH_GROUPS.stg /opt:OPTIONS.csv"
20111027,15:14:07.550,STELLAR.Console.exe,Main,Information,"csv2stg /csv:CRMEH_GROUPS_TEST.csv /stg:CRMEH_GROUPS.stg /opt:OPTIONS.csv"
20111027,15:39:59.378,STELLAR.Console.exe,Main,Information,"csv2stg /csv:CRMEH_GROUPS_TEST.csv /stg:CRMEH_GROUPS.stg /opt:OPTIONS.csv"
20111027,15:49:53.925,STELLAR.Console.exe,Main,Information,"csv2stg /csv:CRMEH_GROUPS_TEST.csv /stg:CRMEH_GROUPS.stg /opt:OPTIONS.csv"
20111027,15:56:08.483,STELLAR.Console.exe,Main,Information,"csv2stg /csv:CRMEH_GROUPS_TEST.csv /stg:CRMEH_GROUPS.stg /opt:OPTIONS.csv"
20111027,15:56:37.811,STELLAR.Console.exe,Main,Information,"csv2stg /csv:CRMEH_GROUPS_TEST.csv /stg:CRMEH_GROUPS.stg /opt:OPTIONS.csv"
20111027,15:56:53.201,STELLAR.Console.exe,Main,Information,"csv2stg /csv:CRMEH_GROUPS_TEST.csv /stg:CRMEH_GROUPS.stg /opt:OPTIONS.csv"
20111027,15:57:06.795,STELLAR.Console.exe,Main,Information,"csv2stg /csv:CRMEH_GROUPS_TEST.csv /stg:CRMEH_GROUPS.stg /opt:OPTIONS.csv"
20111027,15:57:51.060,STELLAR.Console.exe,Main,Information,"csv2stg /csv:CRMEH_GROUPS_TEST.csv /stg:CRMEH_GROUPS.stg /opt:OPTIONS.csv"
