ID,PID,REC_TYPE,SFNO,MATERIAL,NAME,CONTEXT,AOD,EASTINGS,NORTHINGS,START_DATE,END_DATE,DATE_TERM,QUANTITY,SPOTDATE
3455,F3455,BF,14231,POTTERY,;VESSEL;SAMIAN;,1923,0,0,0,0,0,;ROMAN;,0
3456,F3456,BF,14234,IRON,;NAILS;FASTENINGS;FASTENINGS;,1923,0,0,0,0,0,,0
3457,F3457,BF,14238,BONE,;ANIMAL;TEETH;,1923,0,0,0,0,0,,0,
3458,F3458,BF,14261,POTTERY,household vessel,1926,0,0,0,0,0,;ROMAN;,0,
3459,F3459,BF,14263,,Buildings,1926,0,0,0,0,0,,0,
3460,F3460,BF,14264,IRON,Fittings Nails,1926,0,0,0,0,0,,0,
3461,F3461,BF,14268,Animal Bone,Animal Bone,1926,0,0,0,0,0,,0,
3477,F3477,SF,1246,Other,Slag,1796,0,0,0,0,0,,0,
3478,F3478,SF,1247,Copper Alloy,Fitting Stud,1796,0,0,0,0,0,,1,Roman
3492,F3492,BF,14341,POTTERY,household vessel,1934,0,0,0,0,0,;ROMAN;,0,
3493,F3493,BF,14344,IRON,Fittings Nails,1934,0,0,0,0,0,,0,
3494,F3494,BF,14347,STONE,;UNWORKED;,1934,0,0,0,0,0,,0,
3495,F3495,BF,14348,Animal Bone,Animal Bone,1934,0,0,0,0,0,,0,
3511,F3511,BF,14481,POTTERY,household vessel,1948,0,0,0,0,0,;ROMAN;,0,
3512,F3512,BF,14521,POTTERY,;VESSEL;SAMIAN;,1952,0,0,0,0,0,;ROMAN;,0,
3513,F3513,BF,14524,IRON,;NAILS;FASTENINGS;FASTENINGS;,1952,0,0,0,0,0,,0,
3514,F3514,BF,14526,STONE,;TESSERAE;,1952,0,0,0,0,0,,0,
3521,F3521,BF,14541,POTTERY,;VESSEL;,1954,0,0,0,0,0,;ROMAN;,0,
3522,F3522,BF,14544,IRON,;NAILS;FASTENINGS;FASTENINGS;,1954,0,0,0,0,0,,0,
3530,F3530,BF,14753,CERAMIC BUILDING MATERIAL,;FLUE TILE;,1975,0,0,0,0,0,,0,
3531,F3531,BF,14758,Animal Bone,Animal Bone,1975,0,0,0,0,0,,0,
3532,F3532,BF,14768,Animal Bone,Animal Bone,1976,0,0,0,0,0,,0,
3558,F3558,SF,1250,Copper Alloy,Miscellaneous Sheet,1989,0,0,0,0,0,,1,Roman
3561,F3561,SF,1254,Bone,Fittings Hinge,1796,0,0,0,0,0,,1,
3562,F3562,SF,1255,Copper Alloy,Jewellery Brooch,1905,97.32,509,523.16,0,0,LPRIA,1,AD1-50
3564,F3564,SF,1257,Copper Alloy,Fitting Binding,1796,0,0,0,0,0,,2,Roman
3567,F3567,SF,1260,Glass,Recreation Counter,2009,0,0,0,0,0,,1,Roman
3586,F3586,BF,13441,POTTERY,Household Vessel,1844,0,0,0,0,0,Roman,0,
3587,F3587,BF,13444,IRON,Metal-working,1844,0,0,0,0,0,,0,
3588,F3588,BF,13448,BONE,Animal Bone,1844,0,0,0,0,0,,0,
3589,F3589,BF,13491,POTTERY,;VESSEL;,1849,0,0,0,0,0,;ROMAN;,0,
3619,F3619,BF,14861,POTTERY,;VESSEL;SAMIAN;,1986,0,0,0,0,0,,0,
3620,F3620,BF,14864,IRON,;NAILS;FASTENINGS;FRAGMENTS;,1986,0,0,0,0,0,,0,
3621,F3621,BF,14866,STONE,;TESSERAE;,1986,0,0,0,0,0,,0,
3622,F3622,BF,14868,BONE,;ASSORTED;ANIMAL;TEETH;,1986,0,0,0,0,0,,0
3623,F3623,BF,14891,POTTERY,;VESSEL;SAMIAN;,1989,0,0,0,0,0,,0
3624,F3624,BF,14893,CERAMIC BUILDING MATERIAL,;FLUE TILE;,1989,0,0,0,0,0,,0
3625,F3625,BF,14894,IRON,;NAILS;FASTENINGS;FRAGMENTS;,1989,0,0,0,0,0,,0
3626,F3626,BF,14895,GLASS,;VESSEL;,1989,0,0,0,0,0,;ROMAN;,0
3627,F3627,BF,14898,BONE,;ASSORTED;ANIMAL;TEETH;,1989,0,0,0,0,0,,0
3628,F3628,BF,14900,SHELL,Miscellaneous,1989,0,0,0,0,0,,0
3629,F3629,BF,14751,POTTERY,Household Vessel,1975,0,0,0,0,0,,0
3630,F3630,BF,15051,POTTERY,;VESSEL;SAMIAN;,2005,0,0,0,0,0,;ROMAN;,0
3631,F3631,BF,15054,IRON,;NAILS;FASTENINGS;,2005,0,0,0,0,0,,0
3632,F3632,BF,15058,BONE,;ASSORTED;ANIMAL;,2005,0,0,0,0,0,,0
3633,F3633,BF,15068,Animal Bone,Animal Bone,2006,0,0,0,0,0,,0
3641,F3641,BF,15091,POTTERY,household vessel,2009,0,0,0,0,0,Roman,0
3642,F3642,BF,15093,CERAMIC BUILDING MATERIAL,Buildings,2009,0,0,0,0,0,,0
3643,F3643,BF,15094,IRON,Nails Fastenings,2009,0,0,0,0,0,,0
3644,F3644,BF,15096,STONE,"Buildings, Tesserae",2009,0,0,0,0,0,,0
3693,F3693,BF,15291,POTTERY,;VESSEL;,2029,0,0,0,0,0,,0
3694,F3694,BF,15294,IRON,;FRAGMENTS;,2029,0,0,0,0,0,,0
3695,F3695,BF,15298,BONE,;ASSORTED;ANIMAL;TEETH;,2029,0,0,0,0,0,,0
3702,F3702,BF,15514,IRON,Fittings Nails,2051,0,0,0,0,0,,0
3703,F3703,BF,15518,Animal Bone,Animal Bone,2051,0,0,0,0,0,,0
3704,F3704,BF,15518,Animal Bone,Animal Bone,2051,0,0,0,0,0,,0
3705,F3705,BF,15519,PLASTER,Buildings plaster,2051,0,0,0,0,0,,0
3706,F3706,BF,15520,,,2051,0,0,0,0,0,,0
3725,F3725,BF,15681,POTTERY,Household Vessel,2068,0,0,0,0,0,,0
3726,F3726,BF,15688,Animal Bone,Animal Bone,2068,0,0,0,0,0,,0
3727,F3727,BF,15691,POTTERY,Vessel  Samian,2069,0,0,0,0,0,,0
3739,F3739,BF,15814,IRON,Fittings Nails,2081,0,0,0,0,0,,0
3740,F3740,BF,15817,STONE,;UNWORKED;,2081,0,0,0,0,0,,0
3764,F3764,BF,16381,POTTERY,;VESSEL;SAMIAN;,2138,0,0,0,0,0,,0
3765,F3765,BF,16384,IRON,;NAILS;FASTENINGS;,2138,0,0,0,0,0,,0
3766,F3766,BF,16388,BONE,;ASSORTED;ANIMAL;,2138,0,0,0,0,0,,0
3767,F3767,BF,16431,POTTERY,household vessel,2143,0,0,0,0,0,,0
3785,F3785,BF,13741,POTTERY,household vessel,1874,0,0,0,0,0,;ROMAN;,0
3796,F3796,BF,15421,POTTERY,;VESSEL;,2042,0,0,0,0,0,,0
3797,F3797,BF,15424,IRON,;NAILS;FASTENINGS;FRAGMENTS;,2042,0,0,0,0,0,,0
3798,F3798,BF,15425,GLASS,;VESSEL;,2042,0,0,0,0,0,,0
3799,F3799,BF,15426,STONE,;TESSERAE;,2042,0,0,0,0,0,,0
3800,F3800,BF,15428,BONE,;ASSORTED;ANIMAL;,2042,0,0,0,0,0,,0
3817,F3817,BF,15621,POTTERY,;VESSEL;SAMIAN;,2062,0,0,0,0,0,,0
3818,F3818,BF,15628,BONE,;ASSORTED;ANIMAL;,2062,0,0,0,0,0,,0
3821,F3821,BF,15641,POTTERY,;VESSEL;,2064,0,0,0,0,0,,0
3822,F3822,BF,15645,GLASS,;VESSEL;,2064,0,0,0,0,0,;ROMAN;,0
3844,F3844,BF,16434,IRON,Fittings Nails,2143,0,0,0,0,0,,0
3845,F3845,BF,16437,STONE,;UNWORKED;,2143,0,0,0,0,0,,0
3846,F3846,BF,16438,Animal Bone,Animal Bone,2143,0,0,0,0,0,,0
3866,F3866,BF,10311,POTTERY,Household Vessel,1531,0,0,0,0,0,,0
3884,F3884,BF,11641,POTTERY,household Vessel,1664,0,0,0,0,0,,0
3885,F3885,BF,11643,CERAMIC BUILDING MATERIAL,Buildings,1664,0,0,0,0,0,,0
3886,F3886,BF,11644,IRON,Fittings Nails,1664,0,0,0,0,0,,0
3894,F3894,BF,11711,POTTERY,;VESSEL;SAMIAN;,1671,0,0,0,0,0,,0
3895,F3895,BF,11713,CERAMIC BUILDING MATERIAL,;TESSERAE;,1671,0,0,0,0,0,,0
3896,F3896,BF,11714,IRON,;NAILS;FASTENINGS;FRAGMENTS;,1671,0,0,0,0,0,,0
3897,F3897,BF,11718,BONE,;ASSORTED;ANIMAL;,1671,0,0,0,0,0,,0
3898,F3898,BF,11720,CHARCOAL,;OTHER;,1671,0,0,0,0,0,,0
3906,F3906,BF,9654,IRON,;FASTENINGS;,1465,0,0,0,0,0,,0
3907,F3907,BF,9658,BONE,;ASSORTED;,1465,0,0,0,0,0,,0
3908,F3908,BF,13648,Animal Bone,Animal Bone,1864,0,0,0,0,0,,0
3926,F3926,BF,11791,POTTERY,household vessel,1679,0,0,0,0,0,,0
3927,F3927,BF,11794,IRON,Fittings Nails,1679,0,0,0,0,0,,0
3928,F3928,BF,11798,Animal Bone,Animal Bone,1679,0,0,0,0,0,,0
3936,F3936,BF,11871,POTTERY,;VESSEL;SAMIAN;,1687,0,0,0,0,0,,0
3937,F3937,BF,11874,IRON,;NAILS;FASTENINGS;SLAG;,1687,0,0,0,0,0,,0
3938,F3938,BF,11877,STONE,;UNWORKED;,1687,0,0,0,0,0,,0
3939,F3939,BF,11878,BONE,;;,1687,0,0,0,0,0,,0
3940,F3940,BF,11188,,;;,1688,0,0,0,0,0,,0
3941,F3941,BF,11888,Animal Bone,Animal Bone,1688,0,0,0,0,0,,0
3942,F3942,BF,11881,POTTERY,Household Vessel,1688,0,0,0,0,0,,0
4016,F4016,BF,9721,POTTERY,Vessel,1472,0,0,0,0,0,,0
4017,F4017,BF,9724,IRON,;FASTENINGS;,1472,0,0,0,0,0,,0
4018,F4018,BF,9725,GLASS,;VESSEL;,1472,0,0,0,0,0,,0
4019,F4019,BF,9728,BONE,;ASSORTED;,1472,0,0,0,0,0,,0
4025,F4025,BF,9741,POTTERY,Household vessel,1474,0,0,0,0,0,,0
4026,F4026,BF,9743,CERAMIC BUILDING MATERIAL,Buildings,1474,0,0,0,0,0,,0
4027,F4027,BF,9744,IRON,Fittings Nails,1474,0,0,0,0,0,,0
4028,F4028,BF,9745,GLASS,Household Vessel,1474,0,0,0,0,0,,0
4029,F4029,BF,9761,POTTERY,Household Vessel,1476,0,0,0,0,0,,0
4030,F4030,BF,9764,IRON,Fitting Nails,1476,0,0,0,0,0,,0
4031,F4031,BF,9765,GLASS,Household Vessel,1476,0,0,0,0,0,,0
4032,F4032,BF,9767,STONE,;UNWORKED;,1476,0,0,0,0,0,,0
4033,F4033,BF,9768,Animal Bone,Animal Bone,1476,0,0,0,0,0,,0
4034,F4034,BF,9771,POTTERY,;VESSEL;,1477,0,0,0,0,0,,0
4035,F4035,BF,9774,IRON,;FASTENINGS;SLAG;,1477,0,0,0,0,0,,0
4047,F4047,BF,9881,POTTERY,Household Vessel,1488,0,0,0,0,0,,0
4048,F4048,BF,9883,CERAMIC BUILDING MATERIAL,Buildings,1488,0,0,0,0,0,,0
4049,F4049,BF,9884,IRON,metalworking,1488,0,0,0,0,0,,0
4050,F4050,BF,9885,GLASS,Household Vessel,1488,0,0,0,0,0,,0
4061,F4061,BF,9981,POTTERY,Household Vessel,1498,0,0,0,0,0,,0
4062,F4062,BF,9983,CERAMIC BUILDING MATERIAL,Buildings,1498,0,0,0,0,0,,0
4063,F4063,BF,9984,IRON,Fittings Nails,1498,0,0,0,0,0,,0
4064,F4064,BF,9987,STONE,;UNWORKED;,1498,0,0,0,0,0,,0
4065,F4065,BF,9988,Animal Bone,Animal Bone,1498,0,0,0,0,0,,0
4089,F4089,BF,10171,POTTERY,Household Vessel,1517,0,0,0,0,0,;ROMAN;,0
4090,F4090,BF,10175,GLASS,Household Vessel,1517,0,0,0,0,0,;ROMAN;,0
4120,F4120,BF,10451,POTTERY,Household Vessel,1545,0,0,0,0,0,;ROMAN;,0
4121,F4121,BF,10457,STONE,;UNWORKED;,1545,0,0,0,0,0,,0
4122,F4122,BF,10458,Animal Bone,Animal Bone,1545,0,0,0,0,0,,0
4123,F4123,BF,10531,POTTERY,Household Vessel,1553,0,0,0,0,0,;ROMAN;,0
4124,F4124,BF,10538,Animal Bone,Animal Bone,1553,0,0,0,0,0,,0
4125,F4125,BF,10540,CHARCOAL,;OTHER;,1553,0,0,0,0,0,,0
4169,F4169,BF,10801,POTTERY,Household VEssel,1580,0,0,0,0,0,,0
4172,F4172,BF,10821,POTTERY,Household Vessel,1582,0,0,0,0,0,,0
4173,F4173,BF,10824,IRON,Fittings Nails,1582,0,0,0,0,0,,0
4174,F4174,BF,10825,GLASS,Household Vessel,1582,0,0,0,0,0,,0
4220,F4220,BF,11221,POTTERY,Household Vessel,1622,0,0,0,0,0,Roman,0
4221,F4221,BF,11224,IRON,Fittings Nails,1622,0,0,0,0,0,,0
4222,F4222,BF,11228,Animal Bone,Animal Bone,1622,0,0,0,0,0,,0
4254,F4254,BF,11361,POTTERY,;VESSEL;,1636,0,0,0,0,0,,0
4255,F4255,BF,11364,IRON,;FASTENINGS;OTHER;,1636,0,0,0,0,0,,0
4266,F4266,BF,11541,POTTERY,Household Vessel,1654,0,0,0,0,0,,0
4267,F4267,BF,11548,Animal Bone,Animal Bone,1654,0,0,0,0,0,,0
4293,F4293,SA,20,GBA,,1288,0,0,0,0,0,,0
4309,F4309,SA,36,GBA,,1362,0,0,0,0,0,,0,
4322,F4322,SA,49,GBA,Charred Plant Remains,1296,0,0,0,0,0,,0,
4324,F4324,SA,51,GBA,Mineralised Plant Remains,1351,0,0,0,0,0,,0,
4329,F4329,SA,56,GBA,Charred Plant Remains,1465,0,0,0,0,0,,0,
4330,F4330,SA,57,GBA,,1362,0,0,0,0,0,,0,
4357,F4357,SA,84,GBA,,1288,0,0,0,0,0,,0,
4585,F4585,SF,1711,Copper Alloy,Toilet Nail-cleaner,2657,0,0,0,0,0,,0,Roman
4679,F4679,SF,1805,Pottery,Textile Spindlewhorl,2687,0,0,0,0,0,,0,
4704,F4704,SF,1830,Iron,Jewellery Brooch,2664,0,0,0,0,0,,0,
4734,F4734,SF,1860,Lead,Miscellaneous Object,2062,0,0,0,0,0,,0,
5295,F5295,BF,21521,POTTERY,household vessel,2652,0,0,0,0,0,,0,
5298,F5298,BF,21524,IRON,Fittings Nails,2652,0,0,0,0,0,,0,
5300,F5300,BF,21526,STONE,Buildings,2652,0,0,0,0,0,,0,
5302,F5302,BF,21528,Animal Bone,Animal Bone,2652,0,0,0,0,0,,0,
5345,F5345,BF,21571,POTTERY,household vessel,2657,0,0,0,0,0,,0,
5348,F5348,BF,21574,IRON,Fittings Nails,2657,0,0,0,0,0,,0,
5352,F5352,BF,21578,Animal Bone,Animal Bone,2657,0,0,0,0,0,,0
5415,F5415,BF,21641,POTTERY,;SAMIAN;,2664,0,0,0,0,0,,0
5419,F5419,BF,21645,GLASS,;FRAGMENT;,2664,0,0,0,0,0,,0
5422,F5422,BF,21648,BONE,;ANIMAL;TEETH;,2664,0,0,0,0,0,,0
5445,F5445,BF,21671,POTTERY,,2667,0,0,0,0,0,,0
5448,F5448,BF,21674,IRON,;NAILS;FASTENINGS;,2667,0,0,0,0,0,,0
5451,F5451,BF,21677,BONE,;ANIMAL;,2667,0,0,0,0,0,,0
5507,F5507,BF,21733,CERAMIC,Building,2673,0,0,0,0,0,,0
5525,F5525,BF,21751,POTTERY,Household Vessel,2675,0,0,0,0,0,,0
5528,F5528,BF,21754,IRON,Fitting Nails,2675,0,0,0,0,0,,0
5532,F5532,BF,21758,Animal Bone,Animal Bone,2675,0,0,0,0,0,,0
5607,F5607,BF,21834,IRON,metalworking,2683,0,0,0,0,0,,0
5644,F5644,BF,21871,POTTERY,household vessel,2687,0,0,0,0,0,,0
5647,F5647,BF,21874,IRON,Fittings Nails,2687,0,0,0,0,0,,0
5674,F5674,BF,21901,POTTERY,,2690,0,0,0,0,0,,0
5681,F5681,BF,21908,BONE,;ANIMAL;,2690,0,0,0,0,0,,0
7844,F7844,BF,24071,POTTERY,,2907,0,0,0,0,0,,0
7851,F7851,BF,24078,BONE,;ANIMAL;,2907,0,0,0,0,0,,0
8004,F8004,BF,24231,PO,Household Vessel,2923,0,0,0,0,0,,0
8005,F8005,BF,24232,TI,Discarded CBM,2923,0,0,0,0,0,,11
8011,F8011,BF,24238,AB,Animal Bone,2923,0,0,0,0,0,,0
8024,F8024,BF,24251,POTTERY,;SAMIAN;,2925,0,0,0,0,0,,0
8027,F8027,BF,24254,IRON,;NAILS;FASTENINGS;OTHER;,2925,0,0,0,0,0,,0
8031,F8031,BF,24258,BONE,Animal,2925,0,0,0,0,0,,0
9054,F9054,BF,25281,POTTERY,Household Vessel,3028,0,0,0,0,0,,0
9057,F9057,BF,25284,IRON,Nails,3028,0,0,0,0,0,,0
9061,F9061,BF,25288,Animal Bone,Animal Bone,3028,0,0,0,0,0,,0
9489,F9489,BF,18401,POTTERY,household vessel,2340,0,0,0,0,0,,0
9492,F9492,BF,18404,IRON,Fittings Nails,2340,0,0,0,0,0,,0
9496,F9496,BF,18408,Animal Bone,Animal Bone,2340,0,0,0,0,0,,0
10669,F10669,BF,19531,POTTERY,,2453,0,0,0,0,0,,0
10689,F10689,BF,19551,POTTERY,household vessel,2455,0,0,0,0,0,,0
10692,F10692,BF,19554,IRON,Fittings Nails,2455,0,0,0,0,0,,0
10693,F10693,BF,19555,GLASS,Household Vessel,2455,0,0,0,0,0,,0
10696,F10696,BF,19558,Animal Bone,Animal Bone,2455,0,0,0,0,0,,0
10699,F10699,BF,19561,POTTERY,household vessel,2456,0,0,0,0,0,,0
10702,F10702,BF,19564,IRON,Fittings Nails,2456,0,0,0,0,0,,0
10703,F10703,BF,19565,GLASS,Household Vessel,2456,0,0,0,0,0,,0
10704,F10704,BF,19566,STONE,"Buildings, Tesserae",2456,0,0,0,0,0,,0
10706,F10706,BF,19568,Animal Bone,Animal Bone,2456,0,0,0,0,0,,0
10746,F10746,BF,19608,BONE,;ANIMAL;,2460,0,0,0,0,0,,0
10839,F10839,BF,19701,POTTERY,Household Vessel,2470,0,0,0,0,0,,0
10841,F10841,BF,19703,CERAMIC,Building,2470,0,0,0,0,0,,0
10846,F10846,BF,19708,Animal Bone,Animal Bone,2470,0,0,0,0,0,,0
10848,F10848,BF,19710,NATURAL,;CHARCOAL;,2470,0,0,0,0,0,,0
10849,F10849,BF,19711,POTTERY,household vessel,2471,0,0,0,0,0,,0
10852,F10852,BF,19714,IRON,Fittings Nails,2471,0,0,0,0,0,,0
10853,F10853,BF,19715,GLASS,Household Vessel,2471,0,0,0,0,0,,0
10856,F10856,BF,19718,Animal Bone,Animal Bone,2471,0,0,0,0,0,,0
10858,F10858,BF,19720,NATURAL,;CHARCOAL;,2471,0,0,0,0,0,,0
10876,F10876,BF,19738,BONE,,2473,0,0,0,0,0,,0
11099,F11099,BF,19961,POTTERY,,2496,0,0,0,0,0,,0
12174,F12174,BF,12061,POTTERY,Household Vessel,1706,0,0,0,0,0,,0
12187,F12187,BF,13111,POTTERY,household vessel,1811,0,0,0,0,0,,0
12196,F12196,BF,15011,POTTERY,,2001,0,0,0,0,0,,0
12197,F12197,BF,15351,POTTERY,,2035,0,0,0,0,0,,0
12200,F12200,BF,15731,POTTERY,,2073,0,0,0,0,0,,0
12201,F12201,BF,15741,POTTERY,household vessel,2074,0,0,0,0,0,,0
12202,F12202,BF,15744,IRON,Fittings Nails,2074,0,0,0,0,0,,0
12692,F12692,BF,17841,POTTERY,household vessel,2284,0,0,0,0,0,,0
12697,F12697,BF,17846,STONE,"Buildings, Tesserae",2284,0,0,0,0,0,,1
12699,F12699,BF,17848,Animal Bone,Animal Bone,2284,0,0,0,0,0,,0
12722,F12722,BF,17871,POTTERY,household vessel,2287,0,0,0,0,0,,0
12723,F12723,BF,17872,CBM,Buildings,2287,0,0,0,0,0,,0
12724,F12724,BF,17873,CERAMIC,Buildings,2287,0,0,0,0,0,,0
12727,F12727,BF,17876,STONE,Buildings,2287,0,0,0,0,0,,0
12729,F12729,BF,17878,Animal Bone,Animal Bone,2287,0,0,0,0,0,,0
12731,F12731,BF,17880,NATURAL,;CHARCOAL;,2287,0,0,0,0,0,,0
12830,F12830,BF,5162,CBM,,1016,0,0,0,0,0,,0
12840,F12840,BF,6262,CBM,,1126,0,0,0,0,0,,0
12841,F12841,BF,6402,CBM,Buildings,1140,0,0,0,160,260,2nd-3rd Century,0
12842,F12842,BF,6412,CBM,Buildings,1141,0,0,0,0,0,,0
12843,F12843,BF,6632,CBM,,1163,0,0,0,0,0,,0
12844,F12844,BF,6682,CBM,,1168,0,0,0,0,0,,0
12856,F12856,BF,7772,CBM,,1277,0,0,0,0,0,,0
12870,F12870,BF,8622,CBM,,1362,0,0,0,0,0,,0
12899,F12899,BF,9882,CBM,Buildings,1488,0,0,0,0,0,,0
12918,F12918,BF,11712,CBM,,1671,0,0,0,0,0,,0
12933,F12933,BF,12562,CBM,,1756,0,0,0,0,0,,0
12934,F12934,BF,12572,CBM,Buildings,1757,0,0,0,0,0,,0
12937,F12937,BF,12612,CBM,,1761,0,0,0,0,0,,0
12938,F12938,BF,12642,CBM,Buildings,1764,0,0,0,0,0,,0
12940,F12940,BF,12682,CBM,Buildings,1768,0,0,0,0,0,,0
12942,F12942,BF,12712,CBM,Buildings,1771,0,0,0,0,0,,0
12943,F12943,BF,12722,CBM,Buildings,1772,0,0,0,0,0,,0
12945,F12945,BF,12752,CBM,Buildings,1775,0,0,0,0,0,,0
12952,F12952,BF,12882,CBM,Buildings,1788,0,0,0,0,0,,0
12955,F12955,BF,12962,CBM,Buildings,1796,0,0,0,0,0,,0
12957,F12957,BF,13002,CBM,Buildings,1800,0,0,0,0,0,,0
12962,F12962,BF,13092,CBM,Buildings,1809,0,0,0,0,0,,0
12983,F12983,BF,13442,CBM,,1844,0,0,0,0,0,,0
12989,F12989,BF,13642,CBM,Buildings,1864,0,0,0,0,0,,0
12991,F12991,BF,13692,CBM,Buildings,1869,0,0,0,0,0,,0
13000,F13000,BF,13932,CBM,Building,1893,0,0,0,0,0,,0
13004,F13004,BF,14002,CBM,Building,1900,0,0,0,0,0,,0
13006,F13006,BF,14052,CBM,Building,1905,0,0,0,0,0,,0
13008,F13008,BF,14072,CBM,Buildings,1907,0,0,0,0,0,,0
13011,F13011,BF,14152,CBM,Buildings,1915,0,0,0,0,0,,0
13013,F13013,BF,14202,CBM,,1920,0,0,0,0,0,,0
13014,F13014,BF,14222,CBM,Buildings,1922,0,0,0,0,0,,0
13015,F13015,BF,14262,CBM,Buildings,1926,0,0,0,0,0,,0
13019,F13019,BF,14342,CBM,Buildings,1934,0,0,0,0,0,,0
13022,F13022,BF,14462,CBM,Buildings,1946,0,0,0,0,0,,0
13023,F13023,BF,14482,CBM,Buildings,1948,0,0,0,0,0,,0
13024,F13024,BF,14522,CBM,,1952,0,0,0,0,0,,0
13031,F13031,BF,14752,CBM,,1975,0,0,0,0,0,,0
13035,F13035,BF,14862,CBM,,1986,0,0,0,0,0,,0
13036,F13036,BF,14892,CBM,,1989,0,0,0,0,0,,0
13040,F13040,BF,15052,CBM,,2005,0,0,0,0,0,,0
13043,F13043,BF,15092,CBM,Buildings,2009,0,0,0,0,0,,0
13048,F13048,BF,15182,CBM,Buildings,2018,0,0,0,0,0,,0
13051,F13051,BF,15292,CBM,,2029,0,0,0,0,0,,0
13055,F13055,BF,15422,CBM,,2042,0,0,0,0,0,,0
13062,F13062,BF,15642,CBM,,2064,0,0,0,0,0,,0
13065,F13065,BF,15682,CBM,,2068,0,0,0,0,0,,0
13066,F13066,BF,15692,CBM,,2069,0,0,0,0,0,,0
13069,F13069,BF,15732,CBM,,2073,0,0,0,0,0,,0
13070,F13070,BF,15742,CBM,Buildings,2074,0,0,0,0,0,,0
13075,F13075,BF,15812,CBM,,2081,0,0,0,0,0,,0
13084,F13084,BF,16652,CBM,Buildings,2165,0,0,0,0,0,,0
13093,F13093,BF,16902,CBM,Buildings,2190,0,0,0,0,0,,0
13102,F13102,BF,17322,CBM,Buildings,2232,0,0,0,0,0,,0
13103,F13103,BF,17332,CBM,Buildings,2233,0,0,0,0,0,,0
13115,F13115,BF,17662,CBM,Buildings,2266,0,0,0,0,0,,0
13123,F13123,BF,11562,CBM,Buildings,1656,0,0,0,0,0,,0
13127,F13127,BF,11362,CBM,,1636,0,0,0,0,0,,0
14563,F14563,BF,32050,CHARCOAL,Miscellaneous,3704,,,,0,0,,
14566,F14566,BF,5151,POTTERY,Household Vessel,1015,,,,0,0,,
14567,F14567,BF,5158,Animal Bone,Animal Bone,1015,0,0,0,0,0,,0
14568,F14568,BF,5181,POTTERY,Household Vessel,1018,,,,0,0,,
14572,F14572,BF,6411,POTTERY,Household Vessel,1141,0,0,0,0,0,,0
14573,F14573,BF,6413,CBM,Buildings,1141,0,0,0,0,0,,0
14574,F14574,BF,6501,POTTERY,Household Vessel,1150,,,,0,0,,
14575,F14575,BF,6508,Animal Bone,Animal Bone,1150,0,0,0,0,0,,0
14576,F14576,BF,6511,POTTERY,Household Vessel,1151,0,0,0,0,0,,0
14577,F14577,BF,6514,IRON,Fittings Nails,1151,0,0,0,0,0,,0
14578,F14578,BF,6521,POTTERY,Household Vessel,1152,,,,0,0,,
14579,F14579,BF,6528,Animal Bone,Animal Bone,1152,0,0,0,0,0,,0
14580,F14580,BF,6651,POTTERY,Household Vessel,1165,0,0,0,0,0,,0
14581,F14581,BF,6681,POTTERY,Houeshold Vessel,1168,0,0,0,0,0,,0
14582,F14582,BF,6683,CBM,Buildings Tessera,1168,0,0,0,0,0,,0
14585,F14585,BF,7541,POTTERY,,1254,,,,0,0,,
14586,F14586,BF,7545,GLASS,,1254,,,,0,0,,
14587,F14587,BF,10331,POTTERY,Household Vessel,1533,,,,0,0,,
14588,F14588,BF,10441,POTTERY,Household Vessel,1544,0,0,0,0,0,,0
14589,F14589,BF,10443,CBM,Buildings,1544,0,0,0,0,0,,0
14590,F14590,BF,10444,IRON,Fittings Nails,1544,0,0,0,0,0,,0
14592,F14592,BF,10445,GLASS,Household Vessel,1544,0,0,0,0,0,,0
14593,F14593,BF,10446,STONE,"Buildings, Tesserae",1544,0,0,0,0,0,,0
14594,F14594,BF,10448,Animal Bone,Animal Bone,1544,0,0,0,0,0,,0
14595,F14595,BF,10450,OTHER,Charcoal,1544,,,,0,0,,
14598,F14598,BF,11223,CBM,Buildings,1622,0,0,0,0,0,,0
14599,F14599,BF,11230,CHARCOAL,,1622,,,,0,0,,
14600,F14600,BF,11401,POTTERY,,1640,,,,0,0,,
14601,F14601,BF,11403,CBM,,1640,,,,0,0,,
14602,F14602,BF,11404,IRON,Nail,1640,,,,0,0,,
14603,F14603,BF,11405,GLASS,,1640,,,,0,0,,
14604,F14604,BF,11408,BONE,,1640,,,,0,0,,
14605,F14605,BF,11410,CHARCOAL,,1640,,,,0,0,,
14606,F14606,BF,12976,STONE,"Buildings, tesserae",1797,0,0,0,0,0,,0
14607,F14607,BF,13181,POTTERY,Household Vessel,1818,0,0,0,0,0,,0
14608,F14608,BF,13183,CBM,Pawprint,1818,,,,0,0,,
14609,F14609,BF,13184,IRON,Fitting Nails,1818,0,0,0,0,0,,0
14610,F14610,BF,13188,Animal Bone,Animal Bone,1818,0,0,0,0,0,,0
14611,F14611,BF,13190,CHARCOAL,,1818,,,,0,0,,
14612,F14612,BF,13443,CBM,Buildings Tessera,1844,,,,0,0,,
14613,F14613,BF,13445,GLASS,Household Vessel,1844,,,,0,0,,
14614,F14614,BF,13446,STONE,Buildings Tessera,1844,,,,0,0,,
14615,F14615,BF,13449,GLASS,,1844,,,,0,0,,
14616,F14616,BF,13450,CHARCOAL,Miscellaneous,1844,,,,0,0,,
